target,task,model,experiment,source_layout,battery_name,mae,mape,mse,rmse,max_ae,bias,r2,pearson_r,endpoint_ae,endpoint_ape,dataset_folder,n_cycles,cycle_min,cycle_max,SOH_min,SOH_max,SOH_range,RUL_min,RUL_max,RUL_range,feature_rows,mean_abs_feature_corr,median_abs_feature_corr,max_abs_feature_corr,effective_feature_rank,zero_cv_fraction,voltage_mean__mean,voltage_mean__std,voltage_mean__spearman_cycle,voltage_mean__spearman_SOH,voltage_mean__spearman_RUL,voltage_std__mean,voltage_std__std,voltage_std__spearman_cycle,voltage_std__spearman_SOH,voltage_std__spearman_RUL,voltage_kurtosis__mean,voltage_kurtosis__std,voltage_kurtosis__spearman_cycle,voltage_kurtosis__spearman_SOH,voltage_kurtosis__spearman_RUL,voltage_skewness__mean,voltage_skewness__std,voltage_skewness__spearman_cycle,voltage_skewness__spearman_SOH,voltage_skewness__spearman_RUL,CC_Q__mean,CC_Q__std,CC_Q__spearman_cycle,CC_Q__spearman_SOH,CC_Q__spearman_RUL,CC_charge_time__mean,CC_charge_time__std,CC_charge_time__spearman_cycle,CC_charge_time__spearman_SOH,CC_charge_time__spearman_RUL,voltage_slope__mean,voltage_slope__std,voltage_slope__spearman_cycle,voltage_slope__spearman_SOH,voltage_slope__spearman_RUL,voltage_entropy__mean,voltage_entropy__std,voltage_entropy__spearman_cycle,voltage_entropy__spearman_SOH,voltage_entropy__spearman_RUL,current_mean__mean,current_mean__std,current_mean__spearman_cycle,current_mean__spearman_SOH,current_mean__spearman_RUL,current_std__mean,current_std__std,current_std__spearman_cycle,current_std__spearman_SOH,current_std__spearman_RUL,current_kurtosis__mean,current_kurtosis__std,current_kurtosis__spearman_cycle,current_kurtosis__spearman_SOH,current_kurtosis__spearman_RUL,current_skewness__mean,current_skewness__std,current_skewness__spearman_cycle,current_skewness__spearman_SOH,current_skewness__spearman_RUL,CV_Q__mean,CV_Q__std,CV_Q__spearman_cycle,CV_Q__spearman_SOH,CV_Q__spearman_RUL,CV_charge_time__mean,CV_charge_time__std,CV_charge_time__spearman_cycle,CV_charge_time__spearman_SOH,CV_charge_time__spearman_RUL,current_slope__mean,current_slope__std,current_slope__spearman_cycle,current_slope__spearman_SOH,current_slope__spearman_RUL,current_entropy__mean,current_entropy__std,current_entropy__spearman_cycle,current_entropy__spearman_SOH,current_entropy__spearman_RUL
SOH,XJTU,LSTM,experiment1,flat,XJTU_2C_battery-5,0.0016857605075361,0.0017893264471637,4.287368487182171e-06,0.0020705961670934,0.0068997144699096,-0.0009972773381133,0.998569906645891,0.9996019011266956,0.0039107203483581,0.0048975833955568,XJTU,402,1.0,402.0,0.7985,0.9845,0.18600000000000005,0.0,401.0,401.0,402,0.8390391399620941,0.8733921464624804,0.9999111947631837,1.3650173852852543,0.0,3.8789378523949285,0.018959462602671878,0.916071825547054,-0.9794446813357073,-0.916071825547054,0.14169461550772125,0.005456047521115236,-0.9610560281271562,0.9641114804152988,0.9610560281271562,-0.6901282736467048,0.03043999955553537,-0.5574278628823297,0.6715210843498164,0.5574278628823297,0.46136000062214905,0.0789788329910414,-0.8978292205119215,0.9810062003967134,0.8978292205119215,1.485773631840796,0.1272910776728126,-0.9901928437630431,0.9646317230908712,0.9901928437630431,1337.2062686567003,114.4405461800582,-0.9900933659830492,0.9648098179914686,0.9900933659830492,0.00036150388514601117,2.1889697895935923e-05,0.9663167550550681,-0.935561894724969,-0.9663167550550681,0.9680794950106683,0.005470951011448326,-0.9288736050322695,0.9215090544589829,0.9288736050322695,0.7072621706714167,0.04198292684633309,-0.6893815976705767,0.7803394554592716,0.6893815976705767,0.8212235638497939,0.02453367988209159,-0.6523937739075147,0.7458457340082034,0.6523937739075147,3.501070550811346,0.745618048209803,0.6761328041697171,-0.7675030594162507,-0.6761328041697171,1.9870710023110298,0.15946280124608103,0.681126985137061,-0.7745285097189977,-0.681126985137061,0.3381940298507463,0.03225756945603741,0.9946704738209651,-0.9364285598036415,-0.9946704738209651,1738.9071641791095,269.68390780152396,0.9223518748183833,-0.9589597693459003,-0.9223518748183833,-0.0013669951376456952,0.0002604756183250762,0.8008545171643684,-0.8799321547143283,-0.8008545171643684,0.7420133226104294,0.020866244017073134,-0.6982585202118219,0.7889428657548158,0.6982585202118219
SOH,XJTU,LSTM,experiment1,flat,XJTU_3C_battery-9,0.0011171859044295,0.0012228866055342,2.913783565185034e-06,0.0017069808332799,0.0081811547279357,-0.0001963162338817,0.9982938198909388,0.9992045457732172,0.003809630870819,0.0047709841753214,XJTU,286,1.0,286.0,0.7985,0.962,0.16349999999999998,0.0,285.0,285.0,286,0.5756003624168057,0.6624828316741025,0.9999583207136563,2.4790847061272387,0.0,3.9236070811741524,0.013317275957186799,0.7363765887514282,-0.9779737034909924,-0.7363765887514282,0.1264418925817618,0.003697737117027831,-0.5346820060555618,0.8838835200730574,0.5346820060555618,-0.631139177498693,0.04568792726338598,0.9477621223449207,-0.8194132800614603,-0.9477621223449207,0.2913592616259798,0.11550319317840786,-0.9962481677500932,0.8390580772977796,0.9962481677500932,1.4056258741258743,0.1105562485801251,-0.9466579719940212,0.9520715357090945,0.9466579719940214,843.3522377622237,66.36442359040171,-0.9465598106542555,0.9521014827265037,0.9465598106542557,0.0005126546220073038,3.663669797413403e-05,0.9995270454833997,-0.8404465281763909,-0.9995270454833997,0.9486990585850125,0.0053200120606262166,-0.8035074040208827,0.7983623332377503,0.8035074040208827,0.912077320429668,0.038592384292539854,0.011853871417414421,0.3242559915275157,-0.011853871417414421,1.2123587882503342,0.022597223769478047,0.19149092242802127,0.10715439552756473,-0.19149092242802127,4.5205033980259826,0.49907387585077206,-0.13561355204487424,-0.17857561103509478,0.13561355204487424,2.2221045432047446,0.09975166530780337,-0.1258774601521713,-0.19040373506343367,0.1258774601521713,0.4043566433566433,0.03192126401102926,0.9995424110555693,-0.8421359914334258,-0.9995424110555694,1600.307832167829,134.8485477581337,0.7778364126927956,-0.9838331116114883,-0.7778364126927957,-0.0020451831998715064,0.00019518433514708624,0.5194243497196,-0.8387700243998153,-0.5194243497196,0.6938598847302273,0.01797579696054783,-0.13599365974205513,0.4926686961777123,0.13599365974205513
SOH,XJTU,MLP,experiment1,flat,XJTU_3C_battery-12,0.0012912648549012,0.0014194241325969,2.7528765627544716e-06,0.0016591794847919,0.0099365711212158,0.0011164882171775,0.9981062641735184,0.9995277212627816,0.002937912940979,0.0036769872963781,XJTU,211,1.0,211.0,0.799,0.959,0.15999999999999992,0.0,210.0,210.0,211,0.5190135091731509,0.4813549550642999,0.999924308190628,2.5792109570883683,0.0,3.9225797127645445,0.013006209685723198,0.5630906605689759,-0.9641201364978823,-0.5630906605689759,0.12792970575345844,0.004253010214816344,-0.2198681672436479,0.7573865839716343,0.2198681672436479,-0.6779645070557058,0.04371386312272472,0.7347823865305757,-0.493579582516458,-0.7347823865305757,0.28411377112111325,0.11856795895956043,-0.9970899707464137,0.7215226857247347,0.9970899707464137,1.4168530805687205,0.10214938746518512,-0.9057305932612247,0.9102292779448495,0.9057305932612246,850.1067298578106,61.246490482309746,-0.9058420530286615,0.9098895702090415,0.9058420530286614,0.0005150734535951241,3.7108245169614195e-05,0.9992386402830828,-0.7197098162600597,-0.9992386402830828,0.9521626383349056,0.005465241943799869,-0.4854345243417943,0.5465558698011214,0.4854345243417943,0.8657274076684074,0.05142843941529636,0.2827314418569002,0.15969220893301989,-0.2827314418569002,1.1782900560073741,0.029741726833283556,0.41246534919073596,-0.009108423430866062,-0.41246534919073596,5.211370819443096,0.7162514994498532,-0.39389507032357784,-0.015703869950516255,0.39389507032357784,2.3567942003065903,0.13600361267732136,-0.3870096191923967,-0.02514893263715526,0.3870096191923967,0.3959810426540284,0.03019176205607338,0.9995126218920604,-0.7225281501790984,-0.9995126218920605,1654.3009478672964,155.98221160805974,0.5835992026158257,-0.9638243562631199,-0.5835992026158257,-0.0018827223396600653,0.00021772801290395155,0.2541408515476297,-0.7394501633590186,-0.2541408515476297,0.6764253617930769,0.02792074510542605,0.17648088297287978,0.2964322639776571,-0.17648088297287978
SOH,XJTU,MLP,experiment1,flat,XJTU_3C_battery-1,0.0027484223746613,0.0029047425189669,1.020387137089026e-05,0.0031943499136585,0.0149904489517211,0.0027377735448363,0.994809282315007,0.9994205197988963,0.0031183958053588,0.003900432582859,XJTU,298,1.0,298.0,0.7995,0.9825,0.18300000000000005,0.0,297.0,297.0,298,0.6693961851931388,0.8148461790130889,0.9999352671966778,1.4885808896441897,0.0,3.9113623623039238,0.01895980440761572,0.8584130909780164,-0.9777294483276427,-0.8584130909780164,0.1301901871944108,0.005455053868211403,-0.8270510088426632,0.97602159623933,0.8270510088426632,-0.6435732019809554,0.049685057045560414,0.9556939510251445,-0.8798809970231036,-0.9556939510251445,0.3495117560863757,0.11272142605313987,-0.9891138268727996,0.911970340542764,0.9891138268727996,1.4489563758389261,0.10920432202578244,-0.975575370106184,0.9596792051738986,0.9755753701061841,869.3321476510058,65.54500409930141,-0.9756741749729592,0.9594590575339073,0.9756741749729592,0.0005103866143235749,2.11207827485706e-05,0.9986890520885268,-0.8964182748187622,-0.9986890520885268,0.9531104055518075,0.008736746720336763,-0.841294133678143,0.9142686396355862,0.841294133678143,0.9469399385251631,0.05440938417947941,-0.2802138690670934,0.4409772953349465,0.2802138690670934,1.2244330222314943,0.033881931926466026,-0.17469095117183822,0.3147565503359869,0.17469095117183822,4.172474191702288,0.7339939187728483,0.21494988492362288,-0.36291856876642126,-0.21494988492362288,2.140568670755244,0.14764658702298883,0.2173708987248526,-0.3690554536270399,-0.2173708987248526,0.39330536912751674,0.029777243215241538,0.9991212416300839,-0.9011025655010739,-0.999121241630084,1507.5354362416113,202.50430843314462,0.914762849736962,-0.9837836786718617,-0.9147628497369619,-0.0022605552495293378,0.00034087359913847093,0.7480077876926432,-0.9096427911951103,-0.7480077876926432,0.708801700683472,0.020884222568542537,-0.3952181463123978,0.5705318891462348,0.3952181463123978
SOH,XJTU,GRU,experiment1,flat,XJTU_3C_battery-12,0.0019057695334556,0.0021045626337366,5.851605931500712e-06,0.0024190092871877,0.0093416571617126,0.0006933980643466,0.9959746121766362,0.9984096187145944,0.0039209723472595,0.0049073494688099,XJTU,211,1.0,211.0,0.799,0.959,0.15999999999999992,0.0,210.0,210.0,211,0.5190135091731509,0.4813549550642999,0.999924308190628,2.5792109570883683,0.0,3.9225797127645445,0.013006209685723198,0.5630906605689759,-0.9641201364978823,-0.5630906605689759,0.12792970575345844,0.004253010214816344,-0.2198681672436479,0.7573865839716343,0.2198681672436479,-0.6779645070557058,0.04371386312272472,0.7347823865305757,-0.493579582516458,-0.7347823865305757,0.28411377112111325,0.11856795895956043,-0.9970899707464137,0.7215226857247347,0.9970899707464137,1.4168530805687205,0.10214938746518512,-0.9057305932612247,0.9102292779448495,0.9057305932612246,850.1067298578106,61.246490482309746,-0.9058420530286615,0.9098895702090415,0.9058420530286614,0.0005150734535951241,3.7108245169614195e-05,0.9992386402830828,-0.7197098162600597,-0.9992386402830828,0.9521626383349056,0.005465241943799869,-0.4854345243417943,0.5465558698011214,0.4854345243417943,0.8657274076684074,0.05142843941529636,0.2827314418569002,0.15969220893301989,-0.2827314418569002,1.1782900560073741,0.029741726833283556,0.41246534919073596,-0.009108423430866062,-0.41246534919073596,5.211370819443096,0.7162514994498532,-0.39389507032357784,-0.015703869950516255,0.39389507032357784,2.3567942003065903,0.13600361267732136,-0.3870096191923967,-0.02514893263715526,0.3870096191923967,0.3959810426540284,0.03019176205607338,0.9995126218920604,-0.7225281501790984,-0.9995126218920605,1654.3009478672964,155.98221160805974,0.5835992026158257,-0.9638243562631199,-0.5835992026158257,-0.0018827223396600653,0.00021772801290395155,0.2541408515476297,-0.7394501633590186,-0.2541408515476297,0.6764253617930769,0.02792074510542605,0.17648088297287978,0.2964322639776571,-0.17648088297287978
SOH,XJTU,MLP,experiment1,flat,XJTU_2C_battery-5,0.0021059618363926,0.0022181758113094,6.3271773595123735e-06,0.0025153881130975,0.0153877735137939,-0.0017440658600176,0.997889508606699,0.9996179937985435,0.0012592673301696,0.001577041111977,XJTU,402,1.0,402.0,0.7985,0.9845,0.18600000000000005,0.0,401.0,401.0,402,0.8390391399620941,0.8733921464624804,0.9999111947631837,1.3650173852852543,0.0,3.8789378523949285,0.018959462602671878,0.916071825547054,-0.9794446813357073,-0.916071825547054,0.14169461550772125,0.005456047521115236,-0.9610560281271562,0.9641114804152988,0.9610560281271562,-0.6901282736467048,0.03043999955553537,-0.5574278628823297,0.6715210843498164,0.5574278628823297,0.46136000062214905,0.0789788329910414,-0.8978292205119215,0.9810062003967134,0.8978292205119215,1.485773631840796,0.1272910776728126,-0.9901928437630431,0.9646317230908712,0.9901928437630431,1337.2062686567003,114.4405461800582,-0.9900933659830492,0.9648098179914686,0.9900933659830492,0.00036150388514601117,2.1889697895935923e-05,0.9663167550550681,-0.935561894724969,-0.9663167550550681,0.9680794950106683,0.005470951011448326,-0.9288736050322695,0.9215090544589829,0.9288736050322695,0.7072621706714167,0.04198292684633309,-0.6893815976705767,0.7803394554592716,0.6893815976705767,0.8212235638497939,0.02453367988209159,-0.6523937739075147,0.7458457340082034,0.6523937739075147,3.501070550811346,0.745618048209803,0.6761328041697171,-0.7675030594162507,-0.6761328041697171,1.9870710023110298,0.15946280124608103,0.681126985137061,-0.7745285097189977,-0.681126985137061,0.3381940298507463,0.03225756945603741,0.9946704738209651,-0.9364285598036415,-0.9946704738209651,1738.9071641791095,269.68390780152396,0.9223518748183833,-0.9589597693459003,-0.9223518748183833,-0.0013669951376456952,0.0002604756183250762,0.8008545171643684,-0.8799321547143283,-0.8008545171643684,0.7420133226104294,0.020866244017073134,-0.6982585202118219,0.7889428657548158,0.6982585202118219
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_430-2_20231212185305_02_7,0.0537348186878292,0.0718308443651598,0.0042463443247406,0.065163980270857,0.1833020448684692,0.0509018547394696,0.8168842917568356,0.9752005659423468,0.1287526488304138,0.2071504666543725,ZN-coin,391,1.0,391.0,0.6215374432741771,1.0620935067045112,0.44055606343033404,0.0,390.0,390.0,391,0.720908209781445,0.8717696918670752,0.9999745547158573,1.8628783996624518,1.0,1.6328327895329617,0.010487948697923775,0.9998917961833563,-0.957251911998174,-0.9998917961833563,0.07492954381644311,0.0011077412059036296,0.9285358959637369,-0.8685254805195742,-0.9285358959637369,-0.3301475566829983,0.17340465165550092,-0.3056121445233612,0.22842599724301108,0.3056121445233612,0.49335703671905545,0.1726805739387956,-0.9999765123440681,0.9573372304107557,0.9999765123440681,0.0003848683507069723,6.962905300751523e-05,-0.9555103646809896,0.9997708949685689,0.9555103646809896,589.6904219948852,106.67309984163772,-0.9557090603061246,0.9997686812879871,0.9557090603061247,0.00044083072968906624,8.669105921807605e-05,0.9831089626486047,-0.9862428074696183,-0.9831089626486047,0.824959065848278,0.015336446484899204,0.6178412453116308,-0.568162668302506,-0.6178412453116308,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_407-3_20231209231841_02_2,0.0157831517021979,0.0209491376379586,0.0004723725947873,0.0217341343233952,0.0504074692726135,-0.0149325952505516,0.9848608498646848,0.9961506559445028,0.003005027770996,0.0059531653467586,ZN-coin,391,1.0,391.0,0.5047779430545976,1.0226950526329193,0.5179171095783217,0.0,390.0,390.0,391,0.8593379185299291,0.9843985982677955,0.9999087577402397,1.4811432887890807,1.0,1.6476501367298282,0.00995546817276259,0.999693656726905,-0.9944804507662836,-0.999693656726905,0.07297884388339883,0.0005901876474276792,-0.9194684562788328,0.9190256496758741,0.9194684562788328,-0.36240389929103284,0.07958730814770369,-0.5535775514219067,0.5594188792282244,0.5535775514219067,0.28383561852923006,0.11808573243219381,-0.9997283863378129,0.9945332478074812,0.9997283863378129,0.0002733538480475138,6.700910236821943e-05,-0.9948086257914538,0.9998493879081439,0.9948086257914538,274.26365728900265,67.23246542293668,-0.9949855775977758,0.9998716685108868,0.9949855775977758,0.0009460970136502064,0.00021009754088575287,0.9954102711318642,-0.999771697965393,-0.9954102711318642,0.8521502528287611,0.01090721368445892,0.9860291864765223,-0.9840751397582567,-0.9860291864765223,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_445-2_20240104212521_09_8,0.0829081121929467,0.0858491083823636,0.0083273626861367,0.0912543844762364,0.1433537602424621,0.0482890985357506,0.5946091525082214,0.916628621777402,0.1433537602424621,0.1808390845338884,ZN-coin,421,1.0,421.0,0.7927144536010018,1.2542600079936912,0.4615455543926894,0.0,420.0,420.0,421,0.7940280730995338,0.8815461085053287,0.9999735851692565,1.704915268989766,1.0,1.6272584267643198,0.012165941073417341,0.9935566251807204,-0.9297666355213833,-0.9935566251807204,0.07817594839917974,0.0024578119680191295,0.9443262245966257,-0.8648267898754779,-0.9443262245966257,-0.30672591513821656,0.291111934817534,-0.5159616092837603,0.4210656833119712,0.5159616092837603,0.4690416959234447,0.22155136658654848,-0.9999890643067012,0.9273125372899101,0.9999890643067012,0.0004226223658369691,5.8930043174199946e-05,-0.9263379740341612,0.9999220027757363,0.9263379740341612,659.4465558194775,91.94180415460976,-0.9263838646299994,0.9999073265905601,0.9263838646299993,0.00040647395737382667,6.929216710496908e-05,0.974918826600109,-0.9791724896553166,-0.974918826600109,0.8212577754107507,0.020098831803872237,0.7610185955031786,-0.6853947383233331,-0.7610185955031786,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_436-3_20231227204657_03_7,0.0279689068852224,0.0341087618150055,0.001235152936667,0.0351447426604182,0.0763424634933471,-0.0265088059981905,0.8970831479496038,0.99707400315529,0.0447553396224975,0.0600368726999538,ZN-coin,1645,1.0,1645.0,0.7452108356400008,1.1457870508065553,0.4005762151665545,0.0,1644.0,1644.0,1645,0.7540816734861515,0.9535786983290806,0.9995990726963613,2.059301917653887,1.0,1.6487645145526646,0.007931368076161977,0.9728809473623173,-0.9685792932264682,-0.9728809473623173,0.06751273813099334,0.0011321127533025202,0.2579101826417461,-0.24504965469948184,-0.2579101826417461,0.8874946896090561,0.21496187515192708,-0.761860221405648,0.7839384113456127,0.761860221405648,0.31027640824263963,0.09705813759705938,-0.9972121288648557,0.9866232499464418,0.9972121288648557,0.00020083874410829698,2.4426308929501626e-05,-0.9805005699003903,0.9998080338365097,0.9805005699003903,380.7841945288754,46.44480011868202,-0.9578003705808159,0.9941955381086354,0.9578003705808159,0.0005921716624409659,7.685126105622793e-05,0.9593961128914162,-0.994872611000505,-0.9593961128914162,0.782175157527,0.006031672305472432,0.9841956399512467,-0.981472108493856,-0.9841956399512467,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_414-2_20231209233354_06_6,0.019991342673826,0.0397566637302258,0.000615236447022,0.024803960309233,0.0573068857192993,-0.0133238448511304,0.9889555256349346,0.9975301369321296,0.0566668212413787,0.1454233313440543,ZN-coin,391,1.0,391.0,0.3896676514909658,1.0850142588894305,0.6953466073984647,0.0,390.0,390.0,391,0.754025859684849,0.9530122416859725,0.9999710417334654,1.7247761489939626,1.0,1.6631214197217157,0.014639118572083854,0.9998873797010445,-0.9914444707648947,-0.9998873797010445,0.06994641005990944,0.0017026517009618492,-0.953489422524863,0.9781616994623938,0.953489422524863,0.04374209843683359,0.4511294006264606,0.7891713876185928,-0.7828762943304413,-0.7891713876185928,0.050305364168284544,0.2567023378126045,-0.9999339535145164,0.9915552843210863,0.9999339535145164,0.00028029759487833815,9.89150435913514e-05,-0.9916450192116982,0.9999586456656243,0.9916450192116982,286.66263427110033,101.16115725107183,-0.9916500232041701,0.9999505651561854,0.9916500232041702,0.000914817009618095,0.0002706624770421985,0.9939387795251882,-0.9995111757077414,-0.9939387795251882,0.8412007435773594,0.009581832982377914,0.23024177312390276,-0.22552345800213858,-0.23024177312390273,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_408-2_20231209231947_02_4,0.1572752080457594,0.2421753183383403,0.025083312619597,0.1583771215156943,0.2031905055046081,-0.1572752080457594,0.4327448980042777,0.9963884350794554,0.1312848031520843,0.2937718673194505,ZN-coin,391,1.0,391.0,0.4468937631402891,1.0473264453884177,0.6004326822481285,0.0,390.0,390.0,391,0.605801232238966,0.8141950729844913,0.9999216559353474,2.221672266206219,1.0,1.6738119762684318,0.008276778574830055,0.9994188310775817,-0.992026139159229,-0.9994188310775817,0.06362752602124773,0.000383413668642228,0.011419417265233853,0.008957833321305514,-0.011419417265233853,0.18908732689910782,0.1471394437495607,0.45167103630749966,-0.4070903834381246,-0.45167103630749966,0.06555212569991649,0.142889131498942,-0.954280173607905,0.9384888218297577,0.954280173607905,0.00023314153852933606,7.036959388558813e-05,-0.9923972264491081,0.9997987488704545,0.9923972264491081,253.94652173913053,76.64935580824847,-0.9924837059764134,0.9998088319057542,0.9924837059764133,0.0009149598203126006,0.00025189921998115925,0.9939072619014163,-0.999639253586205,-0.9939072619014163,0.8324435149578139,0.009612095943829993,0.8484995123306287,-0.8512176670132546,-0.8484995123306287,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_445-1_20240104212517_09_7,0.0463145062975261,0.0498145539744461,0.0028051026994515,0.0529632202519028,0.0948121547698974,0.0309266939111377,0.8871076237059706,0.9652226983475624,0.0054007768630981,0.0076057423564639,ZN-coin,460,1.0,460.0,0.7100919904302996,1.232057672795618,0.5219656823653185,0.0,459.0,459.0,460,0.6768948531437861,0.6581230247451237,0.9999837879131093,1.8368811153041071,1.0,1.6350622788043085,0.012977725524413314,0.9995399008419742,-0.9758211235074056,-0.9995399008419742,0.0772294051557765,0.002029614465915852,0.6819655800954103,-0.636768974621192,-0.6819655800954103,-0.3025855918078887,0.25656812847369587,-0.3247880887083999,0.28449094749975196,0.3247880887083999,0.3789481774678624,0.23271985259175215,-0.999985945524112,0.9757693438593963,0.999985945524112,0.00037361874722565677,6.240908689420169e-05,-0.9758210002225293,0.9999823702627016,0.9758210002225293,602.3021739130435,100.61188612311535,-0.9758135396701433,0.9999733702074965,0.9758135396701432,0.0004445155581308246,8.264062264059096e-05,0.9911533238527264,-0.9940867641973326,-0.9911533238527264,0.8271420235975105,0.019547943897634402,0.6433151549783358,-0.6180544536969745,-0.6433151549783358,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_422-3_20231205230049_02_1,0.0163753030397702,0.0233355466112771,0.0003785387263006,0.0194560717078421,0.0409644246101379,0.0070680930943745,0.9901409476863404,0.9960815610217716,0.0004924237728118,0.0011047457867818,ZN-coin,391,1.0,391.0,0.4457349139346789,1.000837676886252,0.555102762951573,0.0,390.0,390.0,391,0.7585628426924206,0.7021495122378292,0.9999297353128376,1.7669246927450553,1.0,1.6566351035494786,0.009623305200146036,0.998183219776205,-0.9904455924733916,-0.998183219776205,0.0694904330693862,0.0007198466396931009,0.37895425728819965,-0.3991828704315947,-0.37895425728819965,-0.45650200454127726,0.16288234906533114,-0.6703216403618304,0.6794684100798394,0.6703216403618304,0.2964386454445219,0.1259764016001047,-0.9985909413932799,0.9895884937380564,0.9985909413932799,0.0002582659334715923,7.525149899935676e-05,-0.9907587115113605,0.999704246232152,0.9907587115113605,252.1428772378512,73.46762978807233,-0.9908481069394265,0.9997557237045493,0.9908481069394265,0.0010056817419847436,0.00027469632153497036,0.9893819735251962,-0.9986211038907769,-0.9893819735251962,0.8619842575254826,0.015216006339689376,0.6975731961639833,-0.7019308154658542,-0.6975731961639833,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
SOH,ZN-coin2024,Attention,experiment1,flat,ZN-coin_450-1_20240116203402_01_2_Batch-3,0.2038539943827189,0.2289318902464056,0.0458652188180389,0.2141616651458401,0.3025743365287781,-0.2038539943827189,-0.6475116092662418,0.9436362833283768,0.1553804278373718,0.2354487813632405,ZN-coin,794,1.0,794.0,0.6599292260702583,1.2197742439191133,0.559845017848855,0.0,793.0,793.0,794,0.6061603752080545,0.5870880206080563,0.9999845014052618,2.350552245019388,1.0,1.644202893299789,0.014311648712222208,0.9998327171600897,-0.9762597746929156,-0.9998327171600897,0.07633377477514341,0.0007592067941664464,-0.35884826555827204,0.4718282233770813,0.35884826555827204,-0.1361639248039228,0.2684068132950586,0.5762222713799691,-0.6187893647658919,-0.5762222713799691,0.2057899027849491,0.23287531133748762,-0.9998989302876095,0.9758827170259867,0.9998989302876095,0.0003058214640833061,5.491786810331616e-05,-0.9751115114051333,0.9999345779716453,0.9751115114051333,407.3715365239295,73.14749904336732,-0.9747686797004078,0.999920978241283,0.9747686797004078,0.0006531732579055619,0.00012095319234448193,0.9902416425554312,-0.9958616192009601,-0.9902416425554312,0.8333830585648173,0.013182771037246658,0.14821795590106773,-0.10715461799186521,-0.14821795590106773,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,
