target,task,dataset,model,feature,mean_abs_error_sensitivity,mean_signed_error_sensitivity,mean_abs_rel_error_sensitivity,mean_abs_pred_link,n_batteries,mean_rows,feature_truth_spearman,feature_truth_abs_spearman
RUL,HNEI,HNEI,GRU,CV_charge_time,0.5716903178867017,0.5716903178867017,0.8311087013911063,0.9852660261485335,2,1078.0,-0.9475056416743334,0.9475056416743334
RUL,HNEI,HNEI,GRU,current_entropy,0.5587541543636347,-0.5587541543636347,0.8268603354676317,0.9837406040558982,2,1078.0,0.9455580549103444,0.9455580549103444
RUL,HNEI,HNEI,GRU,current_kurtosis,0.5614868268341069,0.5614868268341069,0.8292060247158017,0.9888918764076675,2,1078.0,-0.9623873688077312,0.9623873688077312
RUL,HNEI,HNEI,GRU,current_mean,0.5649759800667338,-0.5649759800667338,0.8308015231841842,0.9866696597175446,2,1078.0,0.9552569352147512,0.9552569352147512
RUL,HNEI,HNEI,GRU,current_skewness,0.5633976223475157,0.5633976223475157,0.8303275929917064,0.9888432067144097,2,1078.0,-0.9604462353007952,0.9604462353007952
RUL,HNEI,HNEI,GRU,current_slope,0.5738995076203051,0.5738995076203051,0.8358250052790529,0.9907033905150286,2,1078.0,-0.9595375555176164,0.9595375555176164
RUL,HNEI,HNEI,GRU,current_std,0.5544565974771012,-0.5544565974771012,0.8178633651669088,0.970868890914306,2,1078.0,0.9440129873285515,0.9440129873285515
RUL,HNEI,HNEI,GRU,voltage_entropy,0.3659571609738521,-0.3659571609738521,0.5565682056730528,0.5224931555638054,2,1078.0,0.5792835746892702,0.5792835746892702
RUL,HNEI,HNEI,GRU,voltage_kurtosis,0.3620771804854903,-0.3620771804854903,0.3620955905245983,0.48890865777270504,2,1078.0,0.5367900455879093,0.5367900455879093
RUL,HNEI,HNEI,GRU,voltage_mean,0.5834760967501982,0.5834760967501982,0.8343763352465986,0.9752882389231277,2,1078.0,-0.9632915979975776,0.9632915979975776
RUL,HNEI,HNEI,GRU,voltage_skewness,0.5480853730450777,-0.5480853730450777,0.8171258304213886,0.9860320053328575,2,1078.0,0.975437452901206,0.975437452901206
RUL,HNEI,HNEI,GRU,voltage_slope,0.5469849077527751,0.5469849077527751,0.8178390282576714,0.9845788708442527,2,1078.0,-0.9801418602551693,0.9801418602551693
RUL,HNEI,HNEI,GRU,voltage_std,0.6423626224531531,-0.6423626224531531,0.8201096321196754,0.9040777500895214,2,1078.0,0.869215591939302,0.869215591939302
RUL,HNEI,HNEI,LSTM,CC_Q,0.49071240211497597,-0.49071240211497597,0.8240277694131195,0.9859090416577415,2,1078.0,0.9777280198139294,0.9777280198139294
RUL,HNEI,HNEI,LSTM,CC_charge_time,0.4887961452138593,-0.4887961452138593,0.8219423102554488,0.9836972279785943,2,1078.0,0.9782862511029804,0.9782862511029804
RUL,HNEI,HNEI,LSTM,CV_Q,0.5645783875702716,0.5645783875702716,0.7134379050771577,0.8548383324739353,2,1078.0,-0.796656323618043,0.796656323618043
RUL,HNEI,HNEI,LSTM,CV_charge_time,0.49618674438901156,0.49618674438901156,0.8227631409820857,0.9877288671834581,2,1078.0,-0.9475056416743334,0.9475056416743334
RUL,HNEI,HNEI,LSTM,current_entropy,0.4808854287562162,-0.4808854287562162,0.8186056667605428,0.9843998621212102,2,1078.0,0.9455580549103444,0.9455580549103444
RUL,HNEI,HNEI,LSTM,current_kurtosis,0.4820330549604758,0.4820330549604758,0.8204843848299112,0.9899909636183348,2,1078.0,-0.9623873688077312,0.9623873688077312
RUL,HNEI,HNEI,LSTM,current_mean,0.4946104990609177,-0.4946104990609177,0.8274115526960981,0.9868086709267537,2,1078.0,0.9552569352147512,0.9552569352147512
RUL,HNEI,HNEI,LSTM,current_skewness,0.4836487404515006,0.4836487404515006,0.821626773369007,0.9900093040073542,2,1078.0,-0.9604462353007952,0.9604462353007952
RUL,HNEI,HNEI,LSTM,current_slope,0.4996922116607858,0.4996922116607858,0.8300063532956006,0.9921595780871616,2,1078.0,-0.9595375555176164,0.9595375555176164
RUL,HNEI,HNEI,LSTM,current_std,0.4976281135325284,-0.4976281135325284,0.8219492874613723,0.9705044422023452,2,1078.0,0.9440129873285515,0.9440129873285515
RUL,HNEI,HNEI,LSTM,voltage_entropy,0.3694178198196868,-0.3694178198196868,0.5949798936381172,0.5217885487031599,2,1078.0,0.5792835746892702,0.5792835746892702
RUL,HNEI,HNEI,LSTM,voltage_kurtosis,0.26715351058657705,-0.26715351058657705,0.3027825999923489,0.4897632128213836,2,1078.0,0.5367900455879093,0.5367900455879093
RUL,HNEI,HNEI,LSTM,voltage_mean,0.504590344580928,0.504590344580928,0.8248386976337679,0.976752714547427,2,1078.0,-0.9632915979975776,0.9632915979975776
RUL,HNEI,HNEI,LSTM,voltage_skewness,0.4869189161501314,-0.4869189161501314,0.8162728697812842,0.9844254099068945,2,1078.0,0.975437452901206,0.975437452901206
RUL,HNEI,HNEI,LSTM,voltage_slope,0.4800182632849984,0.4800182632849984,0.8161125033236385,0.9846529844374534,2,1078.0,-0.9801418602551693,0.9801418602551693
RUL,HNEI,HNEI,LSTM,voltage_std,0.5505165968413807,-0.5505165968413807,0.7993873368691563,0.9058282597655386,2,1078.0,0.869215591939302,0.869215591939302
RUL,HNEI,HNEI,MLP,CC_Q,0.3894672638313973,-0.3894672638313973,0.7742189890052327,0.9852639535481174,2,1078.0,0.9777280198139294,0.9777280198139294
RUL,HNEI,HNEI,MLP,CC_charge_time,0.3876732933944946,-0.3876732933944946,0.7723894747346547,0.9857988001726088,2,1078.0,0.9782862511029804,0.9782862511029804
RUL,HNEI,HNEI,MLP,CV_Q,0.44024012073823193,0.44024012073823193,0.6903471060019122,0.8617982597273022,2,1078.0,-0.796656323618043,0.796656323618043
RUL,HNEI,HNEI,MLP,CV_charge_time,0.4010755348355448,0.4010755348355448,0.7785512923699258,0.9863898553561582,2,1078.0,-0.9475056416743334,0.9475056416743334
RUL,HNEI,HNEI,MLP,current_entropy,0.3917130300432742,-0.3917130300432742,0.776011724792417,0.9822547140771021,2,1078.0,0.9455580549103444,0.9455580549103444
RUL,HNEI,HNEI,MLP,current_kurtosis,0.3894934417204273,0.3894934417204273,0.7755765169179125,0.9886178989754351,2,1078.0,-0.9623873688077312,0.9623873688077312
RUL,HNEI,HNEI,MLP,current_mean,0.39385888843745376,-0.39385888843745376,0.7777869846604051,0.9856775169828684,2,1078.0,0.9552569352147512,0.9552569352147512
RUL,HNEI,HNEI,MLP,current_skewness,0.3917297100577254,0.3917297100577254,0.7769553575495767,0.9887244224716918,2,1078.0,-0.9604462353007952,0.9604462353007952
RUL,HNEI,HNEI,MLP,current_slope,0.4003570519236621,0.4003570519236621,0.7814553319293491,0.9896360037652898,2,1078.0,-0.9595375555176164,0.9595375555176164
RUL,HNEI,HNEI,MLP,current_std,0.37982681553718295,-0.37982681553718295,0.7619854971998499,0.9700541197114041,2,1078.0,0.9440129873285515,0.9440129873285515
RUL,HNEI,HNEI,MLP,voltage_entropy,0.1017835503004865,-0.0750497250139103,0.3976880373010212,0.5196563420575456,2,1078.0,0.5792835746892702,0.5792835746892702
RUL,HNEI,HNEI,MLP,voltage_kurtosis,0.41856248386056283,-0.41856248386056283,0.42746107822961354,0.4894306978300413,2,1078.0,0.5367900455879093,0.5367900455879093
RUL,HNEI,HNEI,MLP,voltage_mean,0.4023231844060152,0.4023231844060152,0.7746082033555746,0.9771873673248825,2,1078.0,-0.9632915979975776,0.9632915979975776
RUL,HNEI,HNEI,MLP,voltage_skewness,0.38019329027551374,-0.38019329027551374,0.7635802275108861,0.9853250588470757,2,1078.0,0.975437452901206,0.975437452901206
RUL,HNEI,HNEI,MLP,voltage_slope,0.3711046216010207,0.3711046216010207,0.7616504782304263,0.9863497267118769,2,1078.0,-0.9801418602551693,0.9801418602551693
RUL,HNEI,HNEI,MLP,voltage_std,0.4381353643490803,-0.4381353643490803,0.740373283264832,0.9018378949738604,2,1078.0,0.869215591939302,0.869215591939302
RUL,HUST,HUST,Attention,CC_Q,0.367960668620342,0.019766284724861936,0.5347063427259815,0.9117334707647723,15,1832.8,0.8040808506582372,0.8040808506582372
RUL,HUST,HUST,Attention,CC_charge_time,0.3690005599270897,0.01830136585740388,0.536173819390451,0.9131222381494933,15,1832.8,0.8060191761837487,0.8060191761837487
RUL,HUST,HUST,Attention,CV_Q,0.3237388887151156,0.07896674814122985,0.40952027283173137,0.584479205474906,15,1832.8,0.2786179008974879,0.2786179008974879
RUL,HUST,HUST,Attention,CV_charge_time,0.3336661588884024,0.061771634469800614,0.4251387355787769,0.5809594642555926,15,1832.8,0.3781801026511683,0.3781801026511683
RUL,HUST,HUST,Attention,current_entropy,0.31244160231401985,0.19536408358374283,0.31015907182752905,0.4815144026035746,15,1832.8,0.0546902342209937,0.0546902342209937
RUL,HUST,HUST,Attention,current_kurtosis,0.28383345262805887,-0.14209515500817863,0.4231065321583693,0.6168708483167478,15,1832.8,0.3096455494485772,0.3096455494485772
RUL,HUST,HUST,Attention,current_mean,0.27628875984430684,0.13511597316398585,0.38817571579175614,0.5592223765158482,15,1832.8,-0.2709531260925898,0.2709531260925898
RUL,HUST,HUST,Attention,current_skewness,0.2886790760228003,-0.15838383420826366,0.42116102940491784,0.6108106698452034,15,1832.8,0.2833439614521872,0.2833439614521872
RUL,HUST,HUST,Attention,current_slope,0.33318154038775966,0.0533245470706468,0.4223527231422632,0.5851537330252885,15,1832.8,0.4727048998008033,0.4727048998008033
RUL,HUST,HUST,Attention,current_std,0.24669399008024315,0.07653829114653406,0.35767889348999654,0.5023471435591195,15,1832.8,-0.4001463094373282,0.4001463094373282
RUL,HUST,HUST,Attention,voltage_entropy,0.3528830357521427,0.01625169467842939,0.46423666854254303,0.8226895592534557,15,1832.8,-0.4271111410067845,0.4271111410067845
RUL,HUST,HUST,Attention,voltage_kurtosis,0.358109767375801,-0.006499419737708053,0.47889765145613994,0.8459292635078116,15,1832.8,0.5592636208202305,0.5592636208202305
RUL,HUST,HUST,Attention,voltage_mean,0.3595604562578713,0.0069481654581425596,0.4799972858861883,0.8519175853348845,15,1832.8,-0.5161083294543604,0.5161083294543604
RUL,HUST,HUST,Attention,voltage_skewness,0.3642816473388744,-0.013077522318276772,0.4859841680022854,0.8471543911966833,15,1832.8,0.5644626353575257,0.5644626353575257
RUL,HUST,HUST,Attention,voltage_slope,0.3732344450803057,-0.004255429990824996,0.533765265626901,0.9097538286331976,15,1832.8,-0.8007180596799043,0.8007180596799043
RUL,HUST,HUST,Attention,voltage_std,0.33757766587108484,-0.0018878366525060032,0.46772221412148757,0.824965387388523,15,1832.8,-0.5243095481792011,0.5243095481792011
RUL,HUST,HUST,CNN,CC_Q,0.3415269990988831,-0.06488705215696149,0.5604374167647125,0.8976449563993295,15,1832.8,0.8040808506582372,0.8040808506582372
RUL,HUST,HUST,CNN,CC_charge_time,0.3430497661953262,-0.06588918791882072,0.561895006497046,0.8989112881498362,15,1832.8,0.8060191761837487,0.8060191761837487
RUL,HUST,HUST,CNN,CV_Q,0.219559533309358,0.021020681474627215,0.4492980032517921,0.588375856853732,15,1832.8,0.2786179008974879,0.2786179008974879
RUL,HUST,HUST,CNN,CV_charge_time,0.21771752077408238,0.012181435344909407,0.4609912882043796,0.5817487269656615,15,1832.8,0.3781801026511683,0.3781801026511683
RUL,HUST,HUST,CNN,current_entropy,0.28793903520478037,0.14807863824061943,0.4147984218515269,0.46791451223643526,15,1832.8,0.0546902342209937,0.0546902342209937
RUL,HUST,HUST,CNN,current_kurtosis,0.2845286485893426,-0.08828862802734687,0.4596330324580321,0.6184563242545362,15,1832.8,0.3096455494485772,0.3096455494485772
RUL,HUST,HUST,CNN,current_mean,0.2603579169507917,0.0958636651160136,0.42431792081126113,0.5611466667047403,15,1832.8,-0.2709531260925898,0.2709531260925898
RUL,HUST,HUST,CNN,current_skewness,0.27117004701614617,-0.11414939516365559,0.4551214553205668,0.6115866823391596,15,1832.8,0.2833439614521872,0.2833439614521872
RUL,HUST,HUST,CNN,current_slope,0.2120656677133126,0.02129349255520249,0.44341825651353317,0.5825891731089298,15,1832.8,0.4727048998008033,0.4727048998008033
RUL,HUST,HUST,CNN,current_std,0.2283151105238336,0.04611846468658234,0.3718589386001852,0.49384297355086265,15,1832.8,-0.4001463094373282,0.4001463094373282
RUL,HUST,HUST,CNN,voltage_entropy,0.30089120267799147,0.07507472823292158,0.5036935707643176,0.8109280903495607,15,1832.8,-0.4271111410067845,0.4271111410067845
RUL,HUST,HUST,CNN,voltage_kurtosis,0.3113099919210275,-0.07170884884811841,0.5134761321815031,0.8323044246577933,15,1832.8,0.5592636208202305,0.5592636208202305
RUL,HUST,HUST,CNN,voltage_mean,0.3139702598551434,0.08045496432512705,0.5198067029134918,0.8389559798433643,15,1832.8,-0.5161083294543604,0.5161083294543604
RUL,HUST,HUST,CNN,voltage_skewness,0.3147584675722799,-0.08098543847646114,0.5161116753272156,0.833307658098033,15,1832.8,0.5644626353575257,0.5644626353575257
RUL,HUST,HUST,CNN,voltage_slope,0.3465720375452546,0.07368934553824062,0.5602553106838664,0.8937464304153371,15,1832.8,-0.8007180596799043,0.8007180596799043
RUL,HUST,HUST,CNN,voltage_std,0.29532404967808207,0.06232380793644284,0.49810891509155014,0.8125180748413753,15,1832.8,-0.5243095481792011,0.5243095481792011
RUL,HUST,HUST,GRU,CC_Q,0.38891571467408603,0.15965146558260823,0.4767088722577469,0.8873632133381001,15,1832.8,0.8040808506582372,0.8040808506582372
RUL,HUST,HUST,GRU,CC_charge_time,0.391738795288872,0.1587771329048134,0.47740790972791575,0.8885030047286195,15,1832.8,0.8060191761837487,0.8060191761837487
RUL,HUST,HUST,GRU,CV_Q,0.34446400137397354,0.2309577679247614,0.30528483303719306,0.5851384126796849,15,1832.8,0.2786179008974879,0.2786179008974879
RUL,HUST,HUST,GRU,CV_charge_time,0.35362073020773244,0.22593472960584676,0.31864516426466977,0.5860035217545926,15,1832.8,0.3781801026511683,0.3781801026511683
RUL,HUST,HUST,GRU,current_entropy,0.35315684117519386,0.21463563423093884,0.2548885730862169,0.46649395970183555,15,1832.8,0.0546902342209937,0.0546902342209937
RUL,HUST,HUST,GRU,current_kurtosis,0.2853901062298296,-0.07461956239172249,0.43255274853394804,0.608594565897247,15,1832.8,0.3096455494485772,0.3096455494485772
RUL,HUST,HUST,GRU,current_mean,0.2693284622851844,0.10462135140883293,0.38736480823585867,0.5429881668513221,15,1832.8,-0.2709531260925898,0.2709531260925898
RUL,HUST,HUST,GRU,current_skewness,0.2985967406935527,-0.09947618555410767,0.4240628559773768,0.596335970529606,15,1832.8,0.2833439614521872,0.2833439614521872
RUL,HUST,HUST,GRU,current_slope,0.3493683265440123,0.217277262619691,0.3219977052179147,0.5933663620782467,15,1832.8,0.4727048998008033,0.4727048998008033
RUL,HUST,HUST,GRU,current_std,0.20696691993084204,0.007593567239224017,0.3273947710938565,0.48796153119334934,15,1832.8,-0.4001463094373282,0.4001463094373282
RUL,HUST,HUST,GRU,voltage_entropy,0.3825691326567004,-0.0812329332303115,0.41890565774418237,0.7968491615081035,15,1832.8,-0.4271111410067845,0.4271111410067845
RUL,HUST,HUST,GRU,voltage_kurtosis,0.38940552996973743,0.09472487167870752,0.43147872926453384,0.813280444520246,15,1832.8,0.5592636208202305,0.5592636208202305
RUL,HUST,HUST,GRU,voltage_mean,0.3889031363818172,-0.10315648175443427,0.4313919845646371,0.8195448040057072,15,1832.8,-0.5161083294543604,0.5161083294543604
RUL,HUST,HUST,GRU,voltage_skewness,0.38433072941701085,0.09265084634201086,0.4376897216977846,0.8167624790463254,15,1832.8,0.5644626353575257,0.5644626353575257
RUL,HUST,HUST,GRU,voltage_slope,0.39071605559795525,-0.14177535885485895,0.4793913169517005,0.8837909725731202,15,1832.8,-0.8007180596799043,0.8007180596799043
RUL,HUST,HUST,GRU,voltage_std,0.376945033558039,-0.09189026597825672,0.4190153448551441,0.7937060811555323,15,1832.8,-0.5243095481792011,0.5243095481792011
RUL,HUST,HUST,LSTM,CC_Q,0.3485591197055659,-0.07110829268534449,0.5443345992150906,0.9246944853566494,15,1832.8,0.8040808506582372,0.8040808506582372
RUL,HUST,HUST,LSTM,CC_charge_time,0.35057744655550327,-0.07162894367725915,0.5459336662084131,0.9260387230092847,15,1832.8,0.8060191761837487,0.8060191761837487
RUL,HUST,HUST,LSTM,CV_Q,0.31853146200197574,-0.0018417299657356389,0.4292638714547078,0.6089978961841038,15,1832.8,0.2786179008974879,0.2786179008974879
RUL,HUST,HUST,LSTM,CV_charge_time,0.3168623745893356,-0.008829878825662895,0.4258609884940049,0.6128619055655793,15,1832.8,0.3781801026511683,0.3781801026511683
RUL,HUST,HUST,LSTM,current_entropy,0.31260546463677347,0.15945212525105326,0.34353791255482186,0.47820973734813216,15,1832.8,0.0546902342209937,0.0546902342209937
RUL,HUST,HUST,LSTM,current_kurtosis,0.33213325098781243,-0.14468197585446277,0.4800342093749921,0.6216529331435238,15,1832.8,0.3096455494485772,0.3096455494485772
RUL,HUST,HUST,LSTM,current_mean,0.30822425070691467,0.15774557280294124,0.44740069300880375,0.5525260669021532,15,1832.8,-0.2709531260925898,0.2709531260925898
RUL,HUST,HUST,LSTM,current_skewness,0.324848063120481,-0.17362587786041825,0.4686213103008444,0.6171799725818434,15,1832.8,0.2833439614521872,0.2833439614521872
RUL,HUST,HUST,LSTM,current_slope,0.31344125772473685,-0.00492134990581656,0.4002270566696153,0.6184116878422438,15,1832.8,0.4727048998008033,0.4727048998008033
RUL,HUST,HUST,LSTM,current_std,0.2697371221566385,0.09856193115058964,0.4148939657276396,0.45904378813102814,15,1832.8,-0.4001463094373282,0.4001463094373282
RUL,HUST,HUST,LSTM,voltage_entropy,0.32828188025472343,0.10763432709550806,0.5031609553481459,0.830741903132464,15,1832.8,-0.4271111410067845,0.4271111410067845
RUL,HUST,HUST,LSTM,voltage_kurtosis,0.3237361427710978,-0.08576954847706438,0.5028402572470226,0.8531484337772991,15,1832.8,0.5592636208202305,0.5592636208202305
RUL,HUST,HUST,LSTM,voltage_mean,0.33936462061407535,0.10482896814119431,0.5168049526409895,0.8435040806251782,15,1832.8,-0.5161083294543604,0.5161083294543604
RUL,HUST,HUST,LSTM,voltage_skewness,0.33326792630017577,-0.09865426494711964,0.515031195737384,0.8492631089984022,15,1832.8,0.5644626353575257,0.5644626353575257
RUL,HUST,HUST,LSTM,voltage_slope,0.34390543486396774,0.07777463477626621,0.5453238804359025,0.92425545556374,15,1832.8,-0.8007180596799043,0.8007180596799043
RUL,HUST,HUST,LSTM,voltage_std,0.3036598866778955,0.08472333503202326,0.4890417916270871,0.8276632626538785,15,1832.8,-0.5243095481792011,0.5243095481792011
RUL,HUST,HUST,MLP,CC_Q,0.3880214788222721,-0.055382748807423915,0.5887732614897951,0.908856524695,15,1832.8,0.8040808506582372,0.8040808506582372
RUL,HUST,HUST,MLP,CC_charge_time,0.3902452162794638,-0.05585265191766066,0.59001062400902,0.9100368927445149,15,1832.8,0.8060191761837487,0.8060191761837487
RUL,HUST,HUST,MLP,CV_Q,0.31112148855312316,0.06821224084591221,0.4307709308838604,0.580939221082951,15,1832.8,0.2786179008974879,0.2786179008974879
RUL,HUST,HUST,MLP,CV_charge_time,0.3100329340184392,0.057327787983292744,0.4453212001333215,0.5802264970363239,15,1832.8,0.3781801026511683,0.3781801026511683
RUL,HUST,HUST,MLP,current_entropy,0.32711217323099995,0.13099212221717935,0.34066715734129677,0.45889617464203797,15,1832.8,0.0546902342209937,0.0546902342209937
RUL,HUST,HUST,MLP,current_kurtosis,0.310077287883721,-0.04497010300616249,0.3547239380315594,0.6021825160600096,15,1832.8,0.3096455494485772,0.3096455494485772
RUL,HUST,HUST,MLP,current_mean,0.30256060702266907,0.06341263294764417,0.3351990709533601,0.5458259478435453,15,1832.8,-0.2709531260925898,0.2709531260925898
RUL,HUST,HUST,MLP,current_skewness,0.31122440826164577,-0.05935740137640377,0.3489508731454506,0.5970244402252055,15,1832.8,0.2833439614521872,0.2833439614521872
RUL,HUST,HUST,MLP,current_slope,0.2900619547157567,0.06582204410640782,0.4363217338963444,0.5809108486939129,15,1832.8,0.4727048998008033,0.4727048998008033
RUL,HUST,HUST,MLP,current_std,0.26021092414152697,0.015218219513339949,0.3186013630345349,0.49570762995181694,15,1832.8,-0.4001463094373282,0.4001463094373282
RUL,HUST,HUST,MLP,voltage_entropy,0.35596497838251867,0.05151797618225679,0.5180825321010125,0.8159993849799196,15,1832.8,-0.4271111410067845,0.4271111410067845
RUL,HUST,HUST,MLP,voltage_kurtosis,0.3747626823493167,-0.05038246873664758,0.5342919072445373,0.8397303848865821,15,1832.8,0.5592636208202305,0.5592636208202305
RUL,HUST,HUST,MLP,voltage_mean,0.37145369658815347,0.0556328813297701,0.5391981766730096,0.8448546417712773,15,1832.8,-0.5161083294543604,0.5161083294543604
RUL,HUST,HUST,MLP,voltage_skewness,0.3759205653780757,-0.05829552836107157,0.5424642616488076,0.8417327899452725,15,1832.8,0.5644626353575257,0.5644626353575257
RUL,HUST,HUST,MLP,voltage_slope,0.39315989829288966,0.06437891015558946,0.5883601710101457,0.9042321740281778,15,1832.8,-0.8007180596799043,0.8007180596799043
RUL,HUST,HUST,MLP,voltage_std,0.35892882536560944,0.043830653146595275,0.5134006631729241,0.815212094560145,15,1832.8,-0.5243095481792011,0.5243095481792011
RUL,ISU_ILCC,ISU_ILCC,Attention,CC_Q,0.3574460003086926,-0.06179348352494013,0.6219416104525458,0.6450287177842521,48,4260.645833333333,0.1350983265433494,0.1350983265433494
RUL,ISU_ILCC,ISU_ILCC,Attention,CC_charge_time,0.35732342297202085,-0.061746880991455734,0.6221273410157778,0.6466598334974817,48,4260.645833333333,0.1394945715516514,0.1394945715516514
RUL,ISU_ILCC,ISU_ILCC,Attention,CV_Q,0.28732978720782065,0.01328833624810786,0.39865925666633223,0.5147465351467744,48,4260.645833333333,0.0003060788816169,0.0003060788816169
RUL,ISU_ILCC,ISU_ILCC,Attention,CV_charge_time,0.33004479933320024,0.026832254872637077,0.42714173744361705,0.5192835444048941,48,4260.645833333333,-0.0727993636181336,0.0727993636181336
RUL,ISU_ILCC,ISU_ILCC,Attention,current_entropy,0.30012132826033455,-0.05627294539996025,0.4459205723373252,0.47882688194800416,48,4260.645833333333,0.0477871419068959,0.0477871419068959
RUL,ISU_ILCC,ISU_ILCC,Attention,current_kurtosis,0.2616648795752709,0.07246318707039166,0.4380337227753079,0.4614633776064376,48,4260.645833333333,-0.2243400565409862,0.2243400565409862
RUL,ISU_ILCC,ISU_ILCC,Attention,current_mean,0.30556634149165873,-0.09198483082747151,0.4613849217814751,0.5079996766778906,48,4260.645833333333,0.1870626464464182,0.1870626464464182
RUL,ISU_ILCC,ISU_ILCC,Attention,current_skewness,0.2648017467838512,0.07209150073509078,0.45612491760238605,0.5015958927031261,48,4260.645833333333,-0.1745810797483684,0.1745810797483684
RUL,ISU_ILCC,ISU_ILCC,Attention,current_slope,0.31137715716805886,0.021445983960488028,0.4121654495433568,0.4473046073445676,48,4260.645833333333,-0.0404606052968388,0.0404606052968388
RUL,ISU_ILCC,ISU_ILCC,Attention,current_std,0.28971221006129416,-0.09808064563068898,0.4366683363633917,0.45236625208334,48,4260.645833333333,-0.0009817266675707,0.0009817266675707
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_entropy,0.33206925436263596,-0.0993854802146264,0.5524131077679961,0.5643097927085406,48,4260.645833333333,0.0783232136830972,0.0783232136830972
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_kurtosis,0.2657646338863657,-0.014674494508046683,0.397847961902376,0.41229224271067116,48,4260.645833333333,-0.0918770166159286,0.0918770166159286
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_mean,0.33186203935031006,0.11134962863988278,0.5162674336298623,0.519543951328417,48,4260.645833333333,0.1933524140770824,0.1933524140770824
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_skewness,0.33622952563151864,0.0018242794508735911,0.4519317109788856,0.49358765676899274,48,4260.645833333333,-0.0989745063185794,0.0989745063185794
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_slope,0.2933478395308396,-0.0007503655962340094,0.48953423141709124,0.5473320189029222,48,4260.645833333333,0.1561233502766781,0.1561233502766781
RUL,ISU_ILCC,ISU_ILCC,Attention,voltage_std,0.3145481879552102,-0.03174587693621864,0.5058974988494745,0.5253457894853731,48,4260.645833333333,0.0578282599613273,0.0578282599613273
RUL,ISU_ILCC,ISU_ILCC,CNN,CC_Q,0.3402453523855327,0.08161988911677688,0.5678561509531375,0.7393114804536589,48,4260.645833333333,0.1350983265433494,0.1350983265433494
RUL,ISU_ILCC,ISU_ILCC,CNN,CC_charge_time,0.34038806324294235,0.08182022676597914,0.5641200461233714,0.7374174902756868,48,4260.645833333333,0.1394945715516514,0.1394945715516514
RUL,ISU_ILCC,ISU_ILCC,CNN,CV_Q,0.3315590373274937,-0.11929674329558183,0.3853815626421924,0.5430378130264765,48,4260.645833333333,0.0003060788816169,0.0003060788816169
RUL,ISU_ILCC,ISU_ILCC,CNN,CV_charge_time,0.3122453797963611,-0.11175683279080585,0.399545598158888,0.5517750259792694,48,4260.645833333333,-0.0727993636181336,0.0727993636181336
RUL,ISU_ILCC,ISU_ILCC,CNN,current_entropy,0.2785034258374881,0.039125352363277584,0.40514926229807785,0.5034708773692232,48,4260.645833333333,0.0477871419068959,0.0477871419068959
RUL,ISU_ILCC,ISU_ILCC,CNN,current_kurtosis,0.2571064240267327,-0.08672386790075869,0.35854116415282666,0.46810123848820934,48,4260.645833333333,-0.2243400565409862,0.2243400565409862
RUL,ISU_ILCC,ISU_ILCC,CNN,current_mean,0.27883780985586987,0.0951344755820147,0.4013426170883217,0.5218625026446052,48,4260.645833333333,0.1870626464464182,0.1870626464464182
RUL,ISU_ILCC,ISU_ILCC,CNN,current_skewness,0.2649650817485667,-0.07812189179637939,0.38477782752049333,0.509148993033597,48,4260.645833333333,-0.1745810797483684,0.1745810797483684
RUL,ISU_ILCC,ISU_ILCC,CNN,current_slope,0.2560837034502013,-0.09557311512903573,0.4104874109691048,0.4843586995455163,48,4260.645833333333,-0.0404606052968388,0.0404606052968388
RUL,ISU_ILCC,ISU_ILCC,CNN,current_std,0.29212784740814723,0.029237640542174342,0.37831174136520246,0.5065449049789043,48,4260.645833333333,-0.0009817266675707,0.0009817266675707
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_entropy,0.3338204460815362,0.010904242493096884,0.5314013778649396,0.6181588087734318,48,4260.645833333333,0.0783232136830972,0.0783232136830972
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_kurtosis,0.23590228322802495,-0.009460743612674712,0.38892689718509893,0.48321607384848453,48,4260.645833333333,-0.0918770166159286,0.0918770166159286
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_mean,0.2729202051553234,0.011061991238383704,0.4665025414596721,0.5837518537412225,48,4260.645833333333,0.1933524140770824,0.1933524140770824
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_skewness,0.28146538649012753,0.01525730436279612,0.4150765578084108,0.5393823998282455,48,4260.645833333333,-0.0989745063185794,0.0989745063185794
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_slope,0.3229000080085727,-0.057802680842533406,0.45647718780765123,0.5986885030389356,48,4260.645833333333,0.1561233502766781,0.1561233502766781
RUL,ISU_ILCC,ISU_ILCC,CNN,voltage_std,0.3927742466277069,-0.018426102461883035,0.4738578903474326,0.6091035157426234,48,4260.645833333333,0.0578282599613273,0.0578282599613273
RUL,ISU_ILCC,ISU_ILCC,GRU,CC_Q,0.3508816245460353,0.12292697553093761,0.511796363650699,0.6598456904457569,48,4260.645833333333,0.1350983265433494,0.1350983265433494
