target,task,model,experiment,battery_name,mae,mape,mse,rmse,max_ae,bias,r2,pearson_r,endpoint_ae,endpoint_ape
RUL,MIX_large,GRU,experiment1,ISU-ILCC_G8C1,2326.783963022834,15.684705722027449,11905518.640466573,3450.4374563910837,8395.145629882812,2280.202213629535,-97.55459816738352,0.1617891701872278,796.076171875,
RUL,MIX_large,GRU,experiment1,ISU-ILCC_G8C3,5162.624184459263,11.644958980561311,29784120.40067575,5457.482973008322,16603.828125,5161.530949829858,-41.439597877749925,0.4672535644922395,4173.52099609375,
RUL,MIX_large,GRU,experiment1,MATR_b1c0,642.1886259649431,1.1421086985400295,534381.3400864217,731.0139123754224,1542.376708984375,-638.8681231963435,-0.8756803793419918,0.8350574247149427,25.150634765625,
RUL,MIX_large,GRU,experiment1,MATR_b1c1,769.2487345528448,2.3074240007051183,832991.4135795893,912.6836327992244,9525.8173828125,-746.4010641612423,-1.146441138315936,0.5379562351821651,113.958740234375,
RUL,MIX_large,GRU,experiment1,MATR_b1c24,198.96844644781405,1.96274635035896,65474.74875956005,255.8803407054947,672.95166015625,-153.73163148475984,0.2373532502497315,0.7167604997791697,217.549560546875,
RUL,MIX_large,GRU,experiment1,MATR_b1c29,144.9279374252903,1.7754714873377542,35017.801850750344,187.1304407378723,539.028076171875,-77.45525716145833,0.4980869848344003,0.7767149982813508,306.2626953125,
RUL,MIX_large,GRU,experiment1,MATR_b1c37,152.90207391036185,2.2760662776429177,39491.67533473371,198.7251250716268,1275.12158203125,83.50949805292183,-0.1355932665176293,0.6705394716403043,401.686279296875,
RUL,MIX_large,GRU,experiment1,MATR_b1c39,194.35776868792635,3.093498511683981,59181.08506430607,243.27162815319437,1200.6500244140625,140.3889348258176,-0.8297392117334301,0.5984850791700701,334.633544921875,
RUL,MIX_large,GRU,experiment1,MATR_b1c4,494.4233846100157,1.104137366801948,336708.9179281235,580.2662474486376,1214.21240234375,-480.6325357500823,-0.3866567559540663,0.8152121199714027,141.373046875,
RUL,MIX_large,GRU,experiment1,MATR_b1c40,175.49436691094238,1.7263549024913918,44744.58189516544,211.52915140747257,670.94482421875,-89.90874319749254,0.4222125560322769,0.7364068882163356,262.517822265625,
RUL,MIX_large,GRU,experiment1,MATR_b1c44,220.6080843151975,3.747067738448692,67759.0025921891,260.3055946232987,1268.92724609375,101.41362431926912,-1.1568138333565945,0.4436271750221899,496.307861328125,
RUL,MIX_large,GRU,experiment1,MATR_b1c45,193.66648959314804,2.693322771528217,54270.169992204384,232.9595887535097,752.1773681640625,88.89145638675147,-0.827237435485322,0.6348622615808427,312.384521484375,
RUL,MIX_large,GRU,experiment1,MATR_b2c11,167.2679399762835,2.8955336152381728,44512.25537996124,210.97927713394327,818.379638671875,86.40661185128349,-1.1028170169459872,0.6003253393008275,319.9111328125,
RUL,MIX_large,GRU,experiment1,MATR_b2c20,195.74266518646817,2.633918825642218,67796.35026354526,260.3773228673059,904.264404296875,169.61203336895636,-1.8962588089047776,0.7189952912739995,268.56787109375,
RUL,MIX_large,GRU,experiment1,MATR_b2c23,140.0705779648507,2.0429608760794147,31088.84061981905,176.32027852694384,711.401123046875,31.98791308071524,-0.1853904659310772,0.6921598114270803,251.89794921875,
RUL,MIX_large,GRU,experiment1,MATR_b2c27,187.0245235304118,2.5044696900580257,126395.35083265684,355.5212382300906,5263.90771484375,110.68469954888349,-5.215273259949933,0.5177065714572908,342.38134765625,
RUL,MIX_large,GRU,experiment1,MATR_b2c42,199.78192623472503,3.0204710214079973,70759.68763747624,266.00693155907845,923.067138671875,169.9545450929226,-2.522134775384581,0.7067176489716355,327.140380859375,
RUL,MIX_large,GRU,experiment1,MATR_b2c43,150.68909068166474,1.966899872855876,49432.28750226137,222.33373001472668,931.828857421875,97.39068754219714,-1.511431021093319,0.7121847741288075,266.05517578125,
RUL,MIX_large,GRU,experiment1,MATR_b3c0,140.65230895935483,1.0152490321166483,28702.206462373193,169.41725550360326,466.05322265625,129.849350081655,0.660344995948438,0.9273480991672308,107.830322265625,
RUL,MIX_large,GRU,experiment1,MATR_b3c12,229.4418026503696,1.6146880603170108,63914.34286669803,252.8128613553868,461.73291015625,224.15561208417336,0.1132234926848378,0.901808659647428,422.52392578125,
RUL,MIX_large,GRU,experiment1,MATR_b3c19,112.33199175977748,0.6613711470500596,18467.93542120493,135.8967822327112,375.269287109375,52.21418935572285,0.8332978099616828,0.9269255370134056,87.79833984375,
RUL,MIX_large,GRU,experiment1,MATR_b3c20,238.36391312567432,1.4660160545511158,62608.295141426795,250.21649654134876,485.1875,234.95517837016416,-0.1422786926003794,0.9393307943549736,190.5263671875,
RUL,MIX_large,GRU,experiment1,MATR_b3c29,485.6175294680016,2.089355460993843,267363.1420010222,517.0716990911629,845.0654296875,478.07336283175744,-3.3786057770029627,0.9701249259440105,287.454833984375,
RUL,MIX_large,GRU,experiment1,MATR_b3c30,150.5313332119172,1.3393666263378443,28376.602595947563,168.4535621349325,359.696533203125,134.44267274584672,0.608818006507418,0.9343238185695004,359.696533203125,
RUL,MIX_large,GRU,experiment1,MATR_b3c41,298.8193589813855,1.876295207534572,100414.9558188996,316.88318954924006,511.6513671875,289.2500112105389,-0.9604159566371298,0.8483703270174185,242.35302734375,
RUL,MIX_large,GRU,experiment1,MATR_b3c5,189.51930484356083,1.47923565967937,46306.57188509567,215.1896184417261,402.230224609375,179.8440828115542,0.1855500163113875,0.8741454432664385,249.109130859375,
RUL,MIX_large,GRU,experiment1,MATR_b4c0,161.19325097855142,1.144228425742042,42580.78594025454,206.35112294401148,489.826416015625,-95.35505008114816,0.4701262634168692,0.7799475836079132,34.698974609375,
RUL,MIX_large,GRU,experiment1,MATR_b4c17,203.25894499747983,1.235872117490851,57294.91732873096,239.36356725435672,538.423583984375,-142.6298324092742,0.2050643971784317,0.750991660681456,240.563720703125,
RUL,MIX_large,GRU,experiment1,MATR_b4c2,140.36144521285075,1.27445063756244,33704.192522314435,183.5870162138773,1000.906982421875,128.92877197265625,0.3419880904446019,0.8618205179547734,149.87890625,
RUL,MIX_large,GRU,experiment1,MATR_b4c27,118.01058217348468,3.1451373079866256,22834.206747818906,151.10991611346657,500.249267578125,54.08139162758104,0.1355263592103087,0.4980829708874755,489.91357421875,
RUL,MIX_large,GRU,experiment1,MATR_b4c35,129.90701005229056,0.7192682471712043,22576.24462281082,150.253933801451,373.99755859375,-39.47277389512876,0.7882087186327513,0.9288692147588464,105.14404296875,
RUL,MIX_large,GRU,experiment1,MATR_b4c36,178.6436019405242,2.0896198981710707,64263.64316697279,253.5027478489588,1097.0523681640625,175.5952271706259,-0.5169399293497494,0.761902011711954,4.804443359375,
RUL,MIX_large,GRU,experiment1,MATR_b4c41,97.59178793705335,1.6338855885968149,19589.80072292723,139.9635692704613,556.55859375,49.33608871046734,0.7635053151733923,0.8905239515406884,328.01806640625,
RUL,MIX_large,GRU,experiment1,MATR_b4c44,182.03431773916265,1.3755911622033743,48616.05612169407,220.4904898667833,610.29052734375,-128.30602743986478,0.49704406354504,0.9006806693791487,190.453369140625,
RUL,MIX_large,GRU,experiment1,MATR_b4c6,101.65513361436211,1.2029862178784911,13597.5008433452,116.6083223588488,305.7470703125,-23.146977997808076,0.7297292652980442,0.8966980479074536,154.161865234375,
RUL,MIX_large,GRU,experiment1,MICH_01R_pouch_NMC_25C_0-100_0.2-0.2C,431.4239141217637,8.552075523218312,193006.8744715599,439.3254766930321,1547.8668212890625,431.4239141217637,-15.124216747832907,0.6534618602513697,527.694580078125,
RUL,MIX_large,GRU,experiment1,MICH_09H_pouch_NMC_45C_0-100_2-2C,564.2460337611607,18.44047267018704,323453.5119710653,568.7297354377256,720.306884765625,564.2460337611607,-125.74510657173406,0.9026069181591566,588.41357421875,
RUL,MIX_large,GRU,experiment1,MICH_16R_pouch_NMC_25C_50-100_0.2-1.5C,194.2123045957178,4.6924027749422015,58600.098094643174,242.07457135073724,1843.690673828125,142.5520960298696,-1.4846078839377648,-0.2426406871539571,447.1201171875,
RUL,MIX_large,GRU,experiment1,MICH_BLForm20_pouch_NMC_25C_0-100_1-1C_j,111.74151528474972,3.9272660671632353,21728.74667697754,147.40673891304135,909.957275390625,55.50568096454327,-0.334669103790024,0.2364359440709003,345.688720703125,
RUL,MIX_large,GRU,experiment1,MICH_BLForm6_pouch_NMC_45C_0-100_1-1C_f,99.77304440132846,2.027590964497246,17266.227073857306,131.40101625884523,378.818115234375,66.8931078133604,-0.0052384585609377,0.5612036714921969,32.539794921875,
RUL,MIX_large,GRU,experiment1,MICH_BLForm7_pouch_NMC_45C_0-100_1-1C_g,124.16967800148728,8.034973646292865,43539.60786771504,208.66146713687948,1822.9434814453125,96.31271235426354,-1.5017012105099423,0.262452653635513,1822.9434814453125,
RUL,MIX_large,GRU,experiment1,MICH_MCForm21_pouch_NMC_25C_0-100_1-1C_a,119.76512187581892,1.7330259793238192,84549.73577369022,290.77437262195275,5786.38232421875,71.90118548955057,-3.4592174558044837,0.1476093737541762,5786.38232421875,
RUL,MIX_large,GRU,experiment1,MICH_MCForm28_pouch_NMC_25C_0-100_1-1C_h,81.13913611523769,1.6091687492079192,17464.13236871377,132.15192911461327,560.2578125,-50.01835489839771,0.3959137886989357,0.6945910056002992,241.612060546875,
RUL,MIX_large,GRU,experiment1,MICH_MCForm33_pouch_NMC_45C_0-100_1-1C_c,99.0359052072958,2.499720184419046,16420.79430760212,128.14364716052887,361.146240234375,51.7892307722236,0.2180667226532009,0.6500224489271668,331.58984375,
RUL,MIX_large,GRU,experiment1,MICH_MCForm34_pouch_NMC_45C_0-100_1-1C_d,107.38895299389524,0.7886906487315277,84652.50283962795,290.95103168682516,6445.4677734375,7.343033546014415,-2.0093317753156046,0.3076542940136875,6445.4677734375,
RUL,MIX_large,GRU,experiment1,MICH_MCForm40_pouch_NMC_45C_0-100_1-1C_j,87.05002350983796,1.2868836406390396,10734.375483424354,103.6068312584858,316.729248046875,17.014811197916668,0.5582546380437099,0.7871708760294659,316.729248046875,
RUL,MIX_large,GRU,experiment1,RWTH_005,140.84166201685426,1.393420108561327,30634.398521151095,175.0268508576644,979.2646484375,-87.02455951773463,0.9367919170527348,0.9759625320792766,472.046142578125,31.469742838541663
RUL,MIX_large,GRU,experiment1,RWTH_008,204.95444325828157,1.0852489825319542,49956.23362734004,223.50891174031528,731.9332275390625,-172.99859288059653,0.8986342301373175,0.9803620803488649,207.25830078125,12.953643798828123
RUL,MIX_large,GRU,experiment1,RWTH_015,95.020518807902,1.0635884249083971,16064.618649609156,126.74627666960932,625.28173828125,-4.714872679649924,0.963649458869461,0.9819877525872472,489.982666015625,32.66551106770833
RUL,MIX_large,GRU,experiment1,RWTH_017,160.3559300354459,1.1775613377912983,37788.189861949744,194.39184618175153,967.026123046875,-121.68403821663148,0.9138990901851144,0.973880290304705,602.017333984375,40.13448893229167
RUL,MIX_large,GRU,experiment1,RWTH_020,116.02168660681856,1.051523266718368,20490.155573204793,143.14382827493748,863.546875,-80.54064826811857,0.9515304456159492,0.9834371294084804,391.99658203125,27.999755859375
RUL,MIX_large,GRU,experiment1,RWTH_023,136.9518042013216,1.1156426723471222,40921.24436779649,202.29000066191233,1481.641357421875,65.46113748082203,0.9102086119473006,0.9606542363802651,217.760986328125,14.517399088541667
RUL,MIX_large,GRU,experiment1,RWTH_035,145.03162397853285,1.2186975032698646,30944.20515851811,175.9096505553863,1225.9168701171875,134.98955933127468,0.9210931346929452,0.9853273589213056,318.155029296875,21.210335286458335
RUL,MIX_large,GRU,experiment1,RWTH_038,278.77673650613383,2.0026794178462315,96948.50594580824,311.36555035168584,1306.105712890625,275.64218966295664,0.7030165632002339,0.9696851655143036,376.025146484375,26.858939034598215
RUL,MIX_large,GRU,experiment1,RWTH_043,425.7973328764017,3.1296118741447847,221186.62651803048,470.3048229797675,1641.0394287109375,405.23904858591686,0.2711237356497151,0.907137340227848,526.72021484375,43.89335123697917
RUL,MIX_large,GRU,experiment1,SDU_Battery_15,246.1413915848976,1.2278995164737256,87690.21830777361,296.12534222483157,471.39990234375,246.10561206804607,-2.06435044101773,0.9601387822523876,83.835693359375,
RUL,MIX_large,GRU,experiment1,SDU_Battery_17,339.1936981945503,6.168387330464694,135026.3647192157,367.4593375044587,655.923828125,339.1936981945503,-8.639060176625609,0.0294805009468941,374.374755859375,
RUL,MIX_large,GRU,experiment1,SDU_Battery_19,372.9045639038086,6.308471879892812,156037.2510860727,395.0155073994851,643.250244140625,372.9045639038086,-9.819953269381829,0.2379275885615196,385.36767578125,
RUL,MIX_large,GRU,experiment1,SDU_Battery_24,196.43071001186937,5.194685866262946,56149.12161362266,236.95805876488492,453.744140625,191.87769329737105,-2.4645694126052646,-0.0829779875299694,412.025634765625,
RUL,MIX_large,GRU,experiment1,SDU_Battery_29,182.66020348698447,4.436045197432044,51121.84544741003,226.10140523094947,435.932861328125,169.74791908652622,-1.5446413861329034,-0.0059019453730541,379.120361328125,
RUL,MIX_large,GRU,experiment1,SDU_Battery_32,232.50811476934524,13.893489466310662,57356.76152279358,239.4927170558503,450.6044921875,232.50811476934524,-42.356292174710106,-0.1687084284113064,450.6044921875,
RUL,MIX_large,GRU,experiment1,SDU_Battery_35,215.9450354942909,10.063175958016224,50974.8548266731,225.77611659932745,340.778076171875,215.88927753155048,-24.136562889668262,-0.2441470154876169,337.6650390625,
RUL,MIX_large,GRU,experiment1,SDU_Battery_42,221.47106291118425,21.49722268881567,59750.451385639215,244.4390545425162,457.2900390625,221.47106291118425,-123.15678210002956,-0.7226678816340141,421.9267578125,
RUL,MIX_large,GRU,experiment1,SDU_Battery_46,55.90275352506389,0.7154571178145404,4836.844180282496,69.54742396582706,212.007080078125,0.3638920553554832,0.9498675216139664,0.9791138040671592,165.90380859375,
RUL,MIX_large,GRU,experiment1,SDU_Battery_51,294.28111971177026,0.8050749093361788,104922.6904023549,323.9177216552915,978.7989501953124,-280.5517792133262,0.3808272613298923,0.942914295664376,141.406982421875,
RUL,MIX_large,GRU,experiment1,SDU_Battery_58,221.61363139905427,20.89072413977654,56156.54610416999,236.9737245016206,453.243408203125,221.61363139905427,-115.68892696970389,-0.8496644726064962,453.243408203125,
RUL,MIX_large,GRU,experiment1,SDU_Battery_71,261.6393106150073,16.558492501444626,86556.41602214478,294.2047178788008,577.1337890625,261.6393106150073,-139.45665885946414,-0.3329416254228401,279.773193359375,
RUL,MIX_large,GRU,experiment1,SDU_Battery_73,65.29369662010063,0.3096594259532887,8913.14998517198,94.40948037761876,709.421630859375,-51.17328729144597,0.9231845183585567,0.9885254698048468,68.027099609375,
RUL,MIX_large,GRU,experiment1,SDU_Battery_75,57.06735801497055,0.9380555810146364,5261.945724354552,72.53927022209798,179.852294921875,48.79369145737893,0.9307656940033874,0.9956822588388086,144.58837890625,
RUL,MIX_large,GRU,experiment1,SDU_Battery_77,66.42274032008636,0.5439351565676908,6330.332336067708,79.56338564985597,246.41748046875,20.266660830999065,0.9337738980045922,0.9761181622203744,80.435546875,
RUL,MIX_large,GRU,experiment1,SDU_Battery_81,65.43149856836429,0.3969517896938934,9155.178851017024,95.68269880713557,392.047607421875,-30.1871632048305,0.922549386519968,0.98177678259699,83.88330078125,
RUL,MIX_large,GRU,experiment1,SDU_Battery_84,81.35898794254787,0.7796088564985513,10559.772067510485,102.7607515908213,291.426513671875,-48.88278950436015,0.9018072407796032,0.9827364502812456,176.579345703125,
RUL,MIX_large,GRU,experiment1,SNL_18650_LFP_25C_0-100_0.5-3C_b,524.4369928161832,3.177612146045619,504889.3755381433,710.5556808147713,2753.43505859375,186.5015626622796,0.6328042329587618,0.8206071533600732,1502.6419677734375,
RUL,MIX_large,GRU,experiment1,SNL_18650_LFP_35C_0-100_0.5-1C_c,570.5457861196631,2.046691050672808,461562.75676423346,679.3841010534715,2498.199951171875,241.56675993247632,0.5040942403381645,0.8000575494445931,1596.67333984375,
RUL,MIX_large,GRU,experiment1,SNL_18650_LFP_35C_0-100_0.5-2C_a,733.3869700768182,1.8966779115505237,777321.5509555036,881.6584094509072,2698.8740234375,-547.5258760254412,0.3726528442773938,0.797887618031064,1015.169189453125,
RUL,MIX_large,GRU,experiment1,SNL_18650_NCA_15C_0-100_0.5-2C_b,149.92531570123165,1.088451762020438,31366.20890217054,177.10507870236398,416.7783203125,-121.67049516950335,0.3876328886512816,0.8362143891492037,136.457275390625,
RUL,MIX_large,GRU,experiment1,SNL_18650_NCA_25C_0-100_0.5-1C_c,240.4467642480843,5.820381245919204,82695.67557127083,287.5685580366373,636.443603515625,237.7286765146073,-2.6418716281575363,0.1531006955945086,418.326904296875,
RUL,MIX_large,GRU,experiment1,SNL_18650_NCA_25C_0-100_0.5-2C_a,149.99984003508666,1.6154431039328898,33953.89054842024,184.26581492078296,459.385009765625,12.634421156866251,0.3404823823743428,0.6081133256597823,459.385009765625,
RUL,MIX_large,GRU,experiment1,SNL_18650_NMC_15C_0-100_0.5-1C_a,84.31271653798123,2.3366712202467563,11077.617039814446,105.25025909618677,347.747802734375,14.287106043646444,0.494880059590173,0.713851110669586,315.979736328125,
RUL,MIX_large,GRU,experiment1,SNL_18650_NMC_25C_0-100_0.5-3C_c,114.6355907363673,2.5962831256730876,19471.81445644655,139.54144350853818,545.4921875,27.187512941551756,0.520401611900258,0.785757632691539,515.78076171875,
RUL,MIX_large,GRU,experiment1,SNL_18650_NMC_35C_0-100_0.5-1C_b,182.78559669708173,3.737099970477877,52598.68614583146,229.34403446750355,593.29541015625,115.11183504293894,-0.0216726159162465,0.577664513805036,521.915771484375,
RUL,MIX_large,GRU,experiment1,SNL_18650_NMC_35C_0-100_0.5-1C_c,189.7784027293989,3.358475917424693,51857.60229778738,227.72264335763228,465.708740234375,116.12336316928742,-0.0098458151150369,0.7905739003973078,416.795654296875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_108,75.01959768442008,1.4531399718114366,8375.596371205667,91.51828435457948,659.176513671875,41.19054917555589,0.9070753981332564,0.9632884170833076,659.176513671875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_110,123.50175098706318,3.040553860011919,42446.9601310146,206.0266005422955,965.58740234375,7.728894842451735,0.5132824715896992,0.7213796618660109,904.387451171875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_129,74.89662865048363,1.4956708303461164,25648.623932010403,160.15187770366728,1313.336669921875,56.85868222191221,0.7208310509269171,0.8696576108296867,1274.9520263671875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_137,111.70363914966585,2.560750486183708,51308.22507651425,226.51318963034856,2307.771484375,65.46296322345734,0.4128234023144066,0.7161205737130054,7.615478515625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_141,140.62053731642004,2.9697262662129233,38792.27584355873,196.9575483284627,3144.864501953125,140.62053731642004,0.3541796474435283,0.8601143334238848,3144.864501953125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_143,96.19551926832932,1.3340891982658671,17037.113123564814,130.52629284387424,636.858154296875,-32.93055607722356,0.8790263441163626,0.9532997950112336,395.582275390625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_149,196.28486195121337,1.8528527628170368,77030.35630672236,277.54343138817455,3307.477783203125,-32.04245330444223,0.2118904143612447,0.5615715738890787,3307.477783203125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_157,123.54148196102528,2.938373414627609,26084.44348109907,161.50679082038337,784.798583984375,85.74499603157186,0.7255768805528304,0.8960636948656607,784.798583984375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_170,77.83047521254596,2.714539091240124,23265.07491339568,152.52893139793406,3307.477783203125,68.33181367761948,0.7316597776807281,0.8863841516850752,3307.477783203125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_173,114.8967498197718,1.5962024924164029,30417.38621666917,174.4058090106782,862.63134765625,88.03067748166374,0.6327910493677817,0.8525507003767836,178.56103515625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_175,87.40075591216217,1.7725867596879377,22096.558388218626,148.6491116294296,766.46240234375,59.7365625,0.6900990380603823,0.8603233106106416,437.894287109375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_177,88.84851300028903,2.3822971969522277,26467.661621665993,162.68884910056371,792.401611328125,58.20127149712663,0.6239320599365445,0.8198027602519716,602.766357421875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_184,209.36262560005648,2.080749981612318,46291.193960073266,215.1538843713338,423.768310546875,208.6473282779556,0.1936491016522317,0.9762580781980084,250.0986328125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_191,184.44525837669443,2.2963006950480573,49356.04729244868,222.16220941566252,919.613037109375,115.99869752616662,0.4545102683464217,0.8553177238789236,328.06884765625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_193,133.82683338944435,1.6387049581683544,52784.35767791973,229.74846610569512,5461.75390625,133.37525970567074,0.117082201292658,0.7701231038642499,5461.75390625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_196,107.18804853054588,1.5661963495555324,15988.106932219389,126.44408618919032,328.77001953125,91.26956844739136,0.7791247950070023,0.9458299762038682,328.77001953125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_198,154.02885811283903,1.720796446292246,26024.77458191691,161.32195939151282,264.17919921875,154.02885811283903,0.5657127073826658,0.9808287126345936,205.056640625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_201,132.57551144671518,5.39125695519408,61307.01320054239,247.60253068283123,2356.2900390625,120.72895183708516,0.1289142767754705,0.6509877254704938,1228.653076171875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_202,85.76249971164494,1.6274964740467908,28935.776032635313,170.1051910807995,2835.209228515625,28.53952530988558,0.6636206049942857,0.8205077985228445,2835.209228515625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_204,136.83816605071107,1.7331153108016664,30267.512221472138,173.97560812215065,2920.241943359375,136.82571224738024,0.4790624725229401,0.9037741399190224,2920.241943359375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_205,173.44300356861496,1.8652527498073896,58665.88948598329,242.21042398291468,4758.4794921875,173.3462330244598,-0.014559516567226,0.7826607730063798,4758.4794921875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_207,111.39074695984164,2.057189180776399,30704.119999351115,175.22591132407078,812.318115234375,-13.33951145361991,0.698245538177617,0.8374569321749159,285.76953125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_209,122.78660425646552,3.2918605442885265,68832.5921734655,262.3596618641393,3769.2392578125,116.04077229908232,-0.0220132468220564,0.6190844200025006,3769.2392578125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_212,212.80076788907027,4.359664018866186,57967.0337688911,240.76343943566496,2254.855712890625,212.80076788907027,-0.0760957051223953,0.8867687216087949,2254.855712890625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_213,85.99131936465993,1.6210577346072803,164855.48272962868,406.02399280046086,12003.9775390625,47.30078053193934,-0.9014491486012042,0.4395039687628856,12003.9775390625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_219,112.17184062220316,1.7095001205952478,16558.976242763045,128.6816857317429,309.947021484375,108.71245128840992,0.7170385252495838,0.960833772065132,267.82861328125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_221,205.41135392099056,8.129552325925298,141496.41791266543,376.16009611954513,4356.5205078125,205.1980492933741,-1.3612153126213982,0.3791787476614047,4356.5205078125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_223,126.5780979255816,3.4145404585587293,39155.04032768216,197.8763258393539,2956.95703125,94.38133800363129,0.5630700523614374,0.8161574462963898,2956.95703125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_224,283.35004538952467,3.2878545611338224,201714.1312579359,449.1259636871775,10929.109375,-82.91502874669894,-0.2004417652341354,0.445391761142345,10929.109375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_226,190.8712435242132,3.0343081568671804,92716.38425275162,304.49365223720446,1268.456787109375,4.934039609652039,0.1255804179771188,0.4978153006992937,631.016357421875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_279,120.72718083125608,2.706799850616806,26617.67841302909,163.14925195363014,2033.8387451171875,-29.74547199887524,0.8065603813079393,0.9327397415356352,2033.8387451171875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_282,194.53936311568336,2.0104729223400843,67434.22850521264,259.68101298557167,970.712646484375,-54.5742047189296,0.5823779769648485,0.7946677640798254,527.639404296875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_289,98.9123932239304,2.4167928066506463,27318.493264446468,165.28307010836429,855.86474609375,-19.69263524387009,0.7381948639364317,0.8615578206161948,460.0107421875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_292,308.74877140439787,1.390147567047898,126375.20323099496,355.49290180114,692.727783203125,-187.04081440441715,0.4249955206513494,0.7679556325916882,277.0205078125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_294,61.8995612906726,1.7938079533776274,11988.949514246062,109.49406154785775,594.968505859375,19.505371750042,0.8844860760357036,0.9484457701924368,550.4951171875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_295,129.34234089401534,1.7160507531695142,152732.44510268705,390.8099859301027,11904.609375,8.763581589033018,-0.6311774407348569,0.5255265907027733,11904.609375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_299,129.03547271235414,1.5487546335340054,40061.66080946394,200.1540926622884,2292.31103515625,-17.40845866177626,0.6126173516302909,0.7916315756432774,1932.49462890625,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_310,124.2959255760612,2.3238979102870863,28131.54460306037,167.72460941394488,1520.3077392578125,-38.34689690241527,0.743404923627156,0.8713668081755502,1520.3077392578125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_312,122.81821777847652,1.8553507786399288,44578.62467377129,211.1365072027367,5148.75146484375,122.53282822174924,0.4302808468036385,0.8325498603270166,5148.75146484375,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_318,321.3214470527943,3.1110696581480535,136782.8329335718,369.8416322340845,2824.132080078125,-80.87969908275349,-0.016066208024092,0.3914879508893296,965.620361328125,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_325,203.1878478012616,2.115397559411062,61858.23046189339,248.71314895255017,479.744873046875,193.104723299739,0.0010016034836197,0.9064948787006868,479.744873046875,
RUL,MIX_large,GRU,experiment1,Stanford_Nova_Regular_Ref_100,103.96370561927746,2.206317148367216,17167.17770469479,131.02357690390988,1249.8165283203125,75.90953439117237,0.6656960253798334,0.8968104240339098,1249.8165283203125,
RUL,MIX_large,GRU,experiment1,Tongji1_CY25-025_1--6,1583.99383071588,135.87158115385552,3771142.3203809527,1941.9429240791171,5663.673828125,1583.99383071588,-696.3126626000131,-0.6839509868954952,5491.2197265625,549.12197265625
RUL,MIX_large,GRU,experiment1,Tongji1_CY25-025_1--7,1660.2468179041646,123.1402010219428,3613913.3589539328,1901.02955236207,5064.16064453125,1660.2468179041646,-635.7428375567627,-0.6939324974330552,4405.37646484375,400.48876953125
RUL,MIX_large,GRU,experiment1,Tongji1_CY25-05_1--1,238.92832199622845,12.360658225702984,58962.93922712679,242.8228556522775,331.395263671875,238.92832199622845,-32.65464567758379,0.2865808533300218,272.415771484375,272.415771484375
RUL,MIX_large,GRU,experiment1,Tongji1_CY25-05_1--19,239.3486615349265,11.729053968757222,59286.6727950386,243.488547564436,338.390380859375,239.3486615349265,-29.39303116628773,0.2690077499082619,272.2119140625,272.2119140625
